,carName,carCompany,carAge,carGear,carPrice,carMile,carLocationCity,carLocationState,carColorEx,carColorIn,carAccident,carOwner,carUsage,currentTime,currentDay
17784,Honda Accord,Honda,2018,Sport 1.5T CVT,"25,269","30,606",Rancho Santa Margarita, CA,Gray,Black,0,1,Personal,00:13:07,"2021,11,02"
17785,Kia Optima,Kia,2019,LX,"21,998","23,448",Fort Myers, FL,White,Black,0,1,Personal,00:13:07,"2021,11,02"
17786,Jeep Grand Cherokee,Jeep,2018,Laredo 4WD,"26,486","78,060",Hickory, NC,White,Black,0,1,Personal,00:13:07,"2021,11,02"
17787,GMC Sierra 1500,GMC,2018,SLT Crew Cab Short Box 4WD,"39,999","57,729",Tulsa, OK,White,Black,0,1,Personal,00:13:07,"2021,11,02"
17788,GMC Sierra 1500,GMC,2018,SLT Crew Cab Short Box 4WD,"40,780","76,826",Gallatin, TN,White,Brown,1,1,Personal,00:13:07,"2021,11,02"
17789,Toyota Tacoma,Toyota,2019,TRD Pro Double Cab 5' Bed V6 4WD Automatic,"36,789","101,712",Buford, GA,White,Black,0,1,Fleet,00:13:07,"2021,11,02"
17790,Ford Fusion,Ford,2018,SE FWD,"19,236","19,129",Folsom, CA,Gold,Gray,0,1,Fleet,00:13:07,"2021,11,02"
17791,Jeep Grand Cherokee,Jeep,2019,Limited 4WD,"32,995","21,584",Sterling Heights, MI,Silver,Black,0,1,Personal,00:13:07,"2021,11,02"
17792,Jeep Gladiator,Jeep,2020,Overland,"48,999","39,443",Webster, TX,White,Black,0,1,Personal,00:13:07,"2021,11,02"
17793,Toyota RAV4,Toyota,2018,LE AWD,"20,375","57,309",Freeport, NY,Gray,Black,0,1,Fleet,00:13:07,"2021,11,02"
17794,Ford Edge,Ford,2018,SEL AWD,"28,540","40,504",Jefferson City, MO,Black,Black,0,1,Personal,00:13:07,"2021,11,02"
17795,Mercedes-Benz CLA,Mercedes-Benz,2019,CLA 250 FWD,"30,893","43,589",Newport Beach, CA,White,Beige,0,1,Personal,00:13:07,"2021,11,02"
17796,Ford Escape,Ford,2018,Titanium 4WD,"21,852","62,052",Memphis, TN,Black,Black,0,1,Personal,00:13:09,"2021,11,02"
17797,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"38,995","39,638",San Antonio, TX,Silver,Gray,0,3,Personal,00:13:09,"2021,11,02"
17798,Ford F-150,Ford,2019,XLT SuperCrew 6.5' Box 4WD,"43,995","29,014",Mchenry, IL,Black,Black,0,1,Personal,00:13:09,"2021,11,02"
17799,Chevrolet Malibu,Chevrolet,2020,LT,"21,000","21,762",Las Vegas, NV,White,Black,1,1,Personal,00:13:09,"2021,11,02"
17800,Chevrolet Silverado 1500,Chevrolet,2018,LT Double Cab Standard Box 4WD,"29,965","26,966",Amityville, NY,Black,Black,0,1,Personal,00:13:09,"2021,11,02"
17801,Hyundai Palisade,Hyundai,2020,Limited FWD,"44,277","56,794",Decatur, TX,Gray,Black,0,1,Personal,00:13:09,"2021,11,02"
17802,Jeep Grand Cherokee,Jeep,2018,SRT 4WD,"69,987","17,856",Canton, GA,White,Black,0,1,Personal,00:13:09,"2021,11,02"
17803,Mercedes-Benz CLA,Mercedes-Benz,2018,CLA 250 4MATIC,"26,000","52,355",Westmont, IL,White,Black,0,1,Personal,00:13:09,"2021,11,02"
17804,BMW X5,BMW,2018,xDrive50i AWD,"50,989","35,814",Portland, OR,Black,Brown,0,2,Personal,00:13:09,"2021,11,02"
17805,Kia Optima,Kia,2013,SX,"10,995","109,945",Fresno, CA,Blue,Black,0,2,Personal,00:13:09,"2021,11,02"
17806,Nissan Rogue,Nissan,2018,SV AWD,"22,795","12,440",Hackensack, NJ,Gray,Black,1,1,Personal,00:13:09,"2021,11,02"
17807,Chevrolet Malibu,Chevrolet,2018,LT with 1LT,"16,788","99,985",Sacramento, CA,White,Black,0,2,Personal,00:13:09,"2021,11,02"
17808,Ford Escape,Ford,2016,SE FWD,"13,988","82,495",Oxnard, CA,Gray,Gray,0,2,Personal,00:13:09,"2021,11,02"
17809,Volkswagen Jetta,Volkswagen,2017,1.4T S Auto,"15,698","32,400",Tampa, FL,White,Black,0,1,Personal,00:13:09,"2021,11,02"
17810,Volkswagen Passat,Volkswagen,2017,1.8T SE Auto,"11,975","130,012",Murrieta, CA,Silver,Black,0,1,Personal,00:13:09,"2021,11,02"
17811,Lexus RX,Lexus,2019,RX 350 FWD,"37,998","30,512",Jacksonville, FL,White,Black,0,1,Personal,00:13:09,"2021,11,02"
17812,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"43,125","15,361",Keyport, NJ,Gray,Black,0,1,Personal,00:13:09,"2021,11,02"
17813,BMW X5,BMW,2018,xDrive50i AWD,"49,999","28,080",Vista, CA,Black,Black,0,1,Personal,00:13:09,"2021,11,02"
17814,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 2WD,"35,989","17,651",Granbury, TX,Silver,Black,0,1,Personal,00:13:09,"2021,11,02"
17815,Ford Escape,Ford,2018,SE FWD,"15,798","78,288",West Palm Beach, FL,Silver,Black,1,3,Fleet,00:13:09,"2021,11,02"
17816,Audi Q5,Audi,2016,Premium Plus 2.0T quattro,"18,595","80,505",Leesburg, FL,Black,Black,1,2,Personal,00:13:09,"2021,11,02"
17817,Ford Escape,Ford,2018,SEL 4WD,"21,943","46,034",Merrillville, IN,Black,Black,0,2,Personal,00:13:09,"2021,11,02"
17818,Ram 1500,Ram,2015,"SLT Crew Cab 6'4"" Box 4WD","29,490","42,484",Gladstone, OR,Blue,Black,0,1,Personal,00:13:09,"2021,11,02"
17819,Jeep Compass,Jeep,2018,Trailhawk 4WD,"21,477","84,573",North Huntingdon, PA,Silver,Red,0,2,Fleet,00:13:09,"2021,11,02"
17820,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"41,972","10,887",Ft Payne, AL,Red,Gray,0,1,Personal,00:13:09,"2021,11,02"
17821,Ford Mustang,Ford,2014,V6 Coupe,"13,000","79,677",Houston, TX,White,Unknown,1,1,Personal,00:13:09,"2021,11,02"
17822,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"42,741","35,431",Greenwood, IN,Gray,Gray,0,1,Personal,00:13:09,"2021,11,02"
17823,BMW 3 Series,BMW,2018,330i Sedan RWD,"28,965","38,455",Los Angeles, CA,Black,Black,0,1,Personal,00:13:09,"2021,11,02"
17824,Ram 1500,Ram,2019,"Limited Crew Cab 5'7"" Box 4WD","45,400","61,815",Irving, TX,White,Black,0,1,Personal,00:13:09,"2021,11,02"
17825,Toyota Tacoma,Toyota,2019,SR Access Cab 6' Bed I4 2WD Automatic,"24,999","14,000",Smyrna, GA,Gray,Gray,1,1,Personal,00:13:09,"2021,11,02"
17826,Chrysler 200,Chrysler,2016,Limited FWD,"14,105","68,411",Auburn, CA,White,Black,0,2,Fleet,00:13:12,"2021,11,02"
17827,Nissan Sentra,Nissan,2018,S CVT,"14,000","59,736",Covina, CA,Blue,Black,0,2,Fleet,00:13:12,"2021,11,02"
17828,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"40,998","45,807",Abilene, TX,White,Gray,0,1,Personal,00:13:12,"2021,11,02"
17829,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"38,900","40,785",Rogers, AR,Blue,Gray,0,1,Personal,00:13:12,"2021,11,02"
17830,INFINITI Q50,INFINITI,2018,3.0t LUXE RWD,"26,982","33,095",North Miami, FL,Black,Gray,1,2,Personal,00:13:12,"2021,11,02"
17831,Chrysler 200,Chrysler,2016,Limited FWD,"8,990","124,840",Orlando, FL,White,Black,1,3,Fleet,00:13:12,"2021,11,02"
17832,Chevrolet Silverado 1500,Chevrolet,2019,LT Trail Boss Crew Cab Short Box 4WD,"48,694","31,294",Wichita, KS,White,Unknown,0,1,Personal,00:13:12,"2021,11,02"
17833,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"35,990","19,451",Newton, MA,Gray,Black,0,1,Personal,00:13:12,"2021,11,02"
17834,Ford Escape,Ford,2018,SE 4WD,"19,429","32,600",Charlotte, NC,Black,Gray,0,2,Personal,00:13:12,"2021,11,02"
17835,Jeep Compass,Jeep,2018,Limited 4WD,"24,612","44,959",Hicksville, OH,Gray,Gray,0,1,Personal,00:13:12,"2021,11,02"
17836,Chevrolet Silverado 2500HD,Chevrolet,2019,LTZ Crew Cab Standard Box 4WD,"59,850","60,890",Houston, TX,White,Black,0,1,Personal,00:13:12,"2021,11,02"
17837,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"35,692","65,505",Fort Collins, CO,White,Gray,1,2,Personal,00:13:12,"2021,11,02"
17838,Ram 1500 Classic,Ram,2019,"Express Quad Cab 6'4"" Box 4WD","30,998","25,968",Amherst, NY,Gray,Black,0,1,Personal,00:13:12,"2021,11,02"
17839,Ford Edge,Ford,2018,Titanium AWD,"28,625","57,099",Lima, OH,Black,Black,0,Personal,Personal,00:13:12,"2021,11,02"
17840,Jeep Wrangler,Jeep,2015,Unlimited Sahara,"35,995","26,093",Sacramento, CA,Black,Black,0,1,Personal,00:13:12,"2021,11,02"
17841,Nissan Pathfinder,Nissan,2018,SV 4WD,"21,990","58,825",Bel Air, MD,White,Black,0,2,Fleet,00:13:12,"2021,11,02"
17842,Ford Fusion,Ford,2017,SE FWD,"14,370","116,897",Brandon, MS,White,Black,0,2,Personal,00:13:12,"2021,11,02"
17843,Chevrolet Malibu,Chevrolet,2020,LT,"22,314","49,720",Columbia, MO,White,Black,0,1,Personal,00:13:12,"2021,11,02"
17844,Toyota Camry,Toyota,2018,XLE I4 Automatic,"21,497","65,107",Tustin, CA,White,Beige,0,1,Personal,00:13:12,"2021,11,02"
17845,Ford Explorer,Ford,2019,XLT 4WD,"32,685","27,603",Belford, NJ,Gray,Black,0,1,Personal,00:13:12,"2021,11,02"
17846,Chevrolet Malibu,Chevrolet,2018,LT with 1LT,"17,136","70,095",Chesterfield, MI,Gray,Gray,0,1,Personal,00:13:12,"2021,11,02"
17847,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"36,960","34,104",Frankfort, IL,Red,Gray,0,2,Personal,00:13:12,"2021,11,02"
17848,Chevrolet Cruze,Chevrolet,2015,LTZ Automatic,"12,799","74,416",Houston, TX,White,Brown,0,2,Fleet,00:13:12,"2021,11,02"
17849,Chevrolet Silverado 1500,Chevrolet,2019,Custom Trail Boss Crew Cab Short Box 4WD,"43,000","17,477",Slidell, LA,Red,Black,0,1,Personal,00:13:12,"2021,11,02"
17850,Dodge Challenger,Dodge,2019,SXT RWD Automatic,"27,988","10,959",Punta Gorda, FL,Red,Black,0,2,Personal,00:13:12,"2021,11,02"
17851,Ford Fusion,Ford,2013,SE FWD,"12,990","71,938",Tucson, AZ,Black,Unknown,0,3,Personal,00:13:12,"2021,11,02"
17852,Ford Escape,Ford,2018,SE 4WD,"17,249","54,723",West Palm Beach, FL,White,Gray,1,1,Fleet,00:13:12,"2021,11,02"
17853,Nissan Sentra,Nissan,2018,S CVT,"10,999","73,805",Palatine, IL,Blue,Black,0,2,Fleet,00:13:12,"2021,11,02"
17854,Mercedes-Benz C-Class,Mercedes-Benz,2017,C 300 Sedan RWD,"23,995","78,196",San Antonio, TX,Black,Black,0,2,Personal,00:13:12,"2021,11,02"
17855,Ford Escape,Ford,2019,SE FWD,"23,991","16,320",Colma, CA,Black,Gray,0,1,Personal,00:13:12,"2021,11,02"
17856,Chevrolet Silverado 1500,Chevrolet,2016,LT Crew Cab Standard Box 2WD,"32,995","83,975",Chico, CA,Black,Black,0,2,Personal,00:13:15,"2021,11,02"
17857,Volkswagen Passat,Volkswagen,2018,2.0T SE,"16,000","77,369",Fort Wayne, IN,White,Beige,0,2,Personal,00:13:15,"2021,11,02"
17858,Chevrolet Silverado 1500,Chevrolet,2018,LT Crew Cab Short Box 4WD,"27,720","146,091",Belton, MO,White,Black,0,1,Personal,00:13:15,"2021,11,02"
17859,Mercedes-Benz GLC,Mercedes-Benz,2019,GLC 300 4MATIC,"35,994","17,297",Concord, CA,White,Beige,0,1,Personal,00:13:15,"2021,11,02"
17860,Dodge Journey,Dodge,2018,SE FWD,"18,999","42,752",Gainesville, FL,Black,Black,0,2,Fleet,00:13:15,"2021,11,02"
17861,Chevrolet Blazer,Chevrolet,2001,LT 4-Door 4WD AT,"4,750","164,187",Corvallis, OR,White,Gray,0,5,Personal,00:13:15,"2021,11,02"
17862,Ford F-150,Ford,2018,Platinum SuperCrew 5.5' Box 4WD,"52,704","31,536",Columbia, TN,Red,Black,0,1,Personal,00:13:15,"2021,11,02"
17863,Ford Escape,Ford,2018,SE 4WD,"21,852","30,716",McMurray, PA,Silver,Black,0,1,Personal,00:13:15,"2021,11,02"
17864,Chevrolet Equinox,Chevrolet,2019,LT with 1LT FWD,"22,992","32,751",San Antonio, TX,Silver,Black,0,1,Personal,00:13:15,"2021,11,02"
17865,Buick Encore,Buick,2018,Preferred FWD,"18,348","53,075",Houston, TX,Black,Gray,1,1,Personal,00:13:15,"2021,11,02"
17866,Chevrolet Equinox,Chevrolet,2018,LT with 1LT FWD,"21,998","51,091",Myrtle Beach, SC,White,Black,0,2,Personal,00:13:15,"2021,11,02"
17867,Hyundai Elantra,Hyundai,2016,GT Hatchback Automatic,"9,688","126,371",Orlando, FL,Black,Black,0,1,Personal,00:13:15,"2021,11,02"
17868,Ford Escape,Ford,2018,SE FWD,"18,650","64,374",Amherst, OH,White,Black,0,1,Fleet,00:13:15,"2021,11,02"
17869,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"39,974","35,708",Chamblee, GA,Gray,Beige,0,2,Personal,00:13:15,"2021,11,02"
17870,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"26,944","123,029",Wausau, WI,White,Black,0,2,Personal,00:13:15,"2021,11,02"
17871,Chevrolet Silverado 1500,Chevrolet,2017,LT Z71 Crew Cab Short Box 4WD,"36,911","82,916",Milton, FL,Black,Brown,0,2,Fleet,00:13:15,"2021,11,02"
17872,Nissan Altima,Nissan,2018,2.5 S,"15,995","82,125",Raleigh, NC,Silver,Black,0,1,Fleet,00:13:15,"2021,11,02"
17873,Ford Escape,Ford,2019,SE AWD,"21,995","47,326",Brewster, NY,Black,Gray,0,1,Personal,00:13:15,"2021,11,02"
17874,Ford Focus,Ford,2018,SE Sedan,"14,200","58,296",Lubbock, TX,Gold,Black,0,3,Personal,00:13:15,"2021,11,02"
17875,Chevrolet Equinox,Chevrolet,2018,LT with 1LT FWD,"21,750","38,720",Austin, TX,Black,Black,0,2,Personal,00:13:15,"2021,11,02"
17876,Honda Accord,Honda,2019,Sport 1.5T CVT,"24,998","41,796",Shreveport, LA,Silver,Black,0,1,Personal,00:13:15,"2021,11,02"
17877,Nissan Rogue,Nissan,2018,SL AWD,"25,299","30,282",Eatontown, NJ,Silver,Black,1,1,Personal,00:13:15,"2021,11,02"
17878,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 2WD,"33,900","76,739",Grenada, MS,Silver,Gray,0,3,Fleet,00:13:15,"2021,11,02"
17879,GMC Sierra 1500,GMC,2018,SLT Crew Cab Short Box 4WD,"45,000","62,193",Temple, TX,Black,Brown,0,1,Personal,00:13:15,"2021,11,02"
17880,Chevrolet Silverado 1500,Chevrolet,2020,WT Regular Cab Long Bed 2WD,"30,582","23,344",Tempe, AZ,White,Black,0,1,Fleet,00:13:15,"2021,11,02"
17881,Hyundai Sonata,Hyundai,2013,Hybrid Base 2.4L,"6,695","148,078",Lees Summit, MO,Black,Gray,2,3,Personal,00:13:15,"2021,11,02"
17882,Chevrolet Silverado 1500,Chevrolet,2018,LTZ Crew Cab Short Box 4WD,"41,995","55,954",Alcoa, TN,White,Black,0,1,Personal,00:13:15,"2021,11,02"
17883,Hyundai Sonata,Hyundai,2018,SEL 2.4L,"16,271","90,081",Garland, TX,Black,Gray,0,1,Personal,00:13:15,"2021,11,02"
17884,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"33,493","59,054",Bedford, OH,Red,Black,0,2,Personal,00:13:15,"2021,11,02"
17885,Dodge Journey,Dodge,2018,SE FWD,"17,995","42,575",Clewiston, FL,Black,Black,0,1,Personal,00:13:15,"2021,11,02"
17886,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"45,350","30,146",Virginia Beach, VA,White,Black,0,1,Fleet,00:13:17,"2021,11,02"
17887,Jeep Cherokee,Jeep,2019,Latitude Plus 4WD,"26,979","38,003",Chambersburg, PA,Silver,Black,0,1,Personal,00:13:17,"2021,11,02"
17888,Ram 1500,Ram,2017,"Laramie Crew Cab 5'7"" Box 4WD","38,900","35,223",St. Petersburg, FL,White,Beige,0,1,Personal,00:13:17,"2021,11,02"
17889,Toyota RAV4,Toyota,2018,LE FWD,"24,995","23,381",Torrance, CA,Blue,Black,0,1,Personal,00:13:17,"2021,11,02"
17890,Ford F-150,Ford,2015,XLT HD Payload Package SuperCrew 6.5' Box RWD,"23,999","123,463",Augusta, GA,White,Beige,0,3,Fleet,00:13:17,"2021,11,02"
17891,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 2WD,"30,995","92,650",Richmond, VA,Black,Gray,0,2,Personal,00:13:17,"2021,11,02"
17892,Ford Fusion,Ford,2016,SE FWD,"14,000","81,066",Norwalk, OH,Unknown,Unknown,0,1,Personal,00:13:17,"2021,11,02"
17893,Honda Civic,Honda,2017,LX Sedan CVT,"17,999","57,683",Sacramento, CA,Black,Unknown,0,1,Personal,00:13:17,"2021,11,02"
17894,Ford Explorer,Ford,2018,XLT 4WD,"31,375","56,097",Roseville, CA,Silver,Gray,0,1,Personal,00:13:17,"2021,11,02"
17895,Chevrolet Equinox,Chevrolet,2015,LT with 2LT FWD,"14,995","68,165",Sterling Heights, MI,White,Black,0,1,Personal,00:13:17,"2021,11,02"
17896,Toyota Camry,Toyota,2020,SE FWD Automatic,"29,551","7,342",Goldsboro, NC,White,Unknown,0,1,Personal,00:13:17,"2021,11,02"
17897,Land Rover Range Rover Sport,Land,2014,HSE,"29,990","75,351",Houston, TX,Black,Black,0,4,Personal,00:13:17,"2021,11,02"
17898,Honda Civic,Honda,2015,LX Sedan CVT,"9,996","138,144",South El Monte, CA,Gray,Gray,0,2,Personal,00:13:17,"2021,11,02"
17899,GMC Sierra 1500,GMC,2019,SLT Crew Cab Short Box 4WD,"50,995","35,648",Lufkin, TX,White,Black,0,1,Personal,00:13:17,"2021,11,02"
17900,Toyota Corolla,Toyota,2019,LE CVT,"17,995","54,850",Leesburg, VA,Black,Black,0,1,Fleet,00:13:17,"2021,11,02"
17901,Ford F-150,Ford,2018,Platinum SuperCrew 5.5' Box 2WD,"42,999","82,060",La Grange, GA,White,Black,0,1,Personal,00:13:17,"2021,11,02"
17902,Ford F-150,Ford,2016,King Ranch SuperCrew 5.5' Box 4WD,"40,989","56,248",Medford, OR,Black,Beige,0,2,Personal,00:13:17,"2021,11,02"
17903,Ford Mustang,Ford,2014,V6 Coupe,"10,995","123,738",Longwood, FL,Gray,Black,1,5,Personal,00:13:17,"2021,11,02"
17904,Ford F-150,Ford,2019,XL SuperCab 6.5' Box 4WD,"33,973","45,965",Olympia, WA,White,Black,0,1,Personal,00:13:17,"2021,11,02"
17905,Dodge Journey,Dodge,2015,SXT FWD,"9,788","103,836",Orlando, FL,Gray,Black,1,3,Personal,00:13:17,"2021,11,02"
17906,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"35,276","79,151",Davenport, IA,Gray,Black,0,2,Personal,00:13:17,"2021,11,02"
17907,Chevrolet Silverado 1500,Chevrolet,2018,LT Crew Cab Short Box 4WD,"35,801","70,548",Michigan Center, MI,Black,Black,0,Personal,Personal,00:13:17,"2021,11,02"
17908,Kia Soul,Kia,2016,+ Automatic,"10,245","111,344",Plantation, FL,Blue,Black,0,2,Fleet,00:13:17,"2021,11,02"
17909,Hyundai Sonata,Hyundai,2015,SE 2.4L,"14,530","50,498",Fort Worth, TX,Silver,Gray,0,2,Personal,00:13:17,"2021,11,02"
17910,Pontiac Bonneville,Pontiac,1998,4dr Sedan SE,"2,000","279,213",Tappahannock, VA,White,Gray,0,4,Personal,00:13:17,"2021,11,02"
17911,Chevrolet Silverado 1500,Chevrolet,2018,LT Z71 Crew Cab Short Box 4WD,"39,591","53,541",Athens, GA,White,Black,0,2,Personal,00:13:17,"2021,11,02"
17912,Toyota Tundra,Toyota,2019,SR5 CrewMax 5.5' Bed 5.7L FFV 4WD,"38,545","79,915",Altus, OK,Black,Black,0,1,Personal,00:13:17,"2021,11,02"
17913,Ford F-150,Ford,2017,XLT SuperCrew 5.5' Box 4WD,"33,998","47,694",Michigan Center, MI,Red,Gray,0,Personal,Personal,00:13:17,"2021,11,02"
17914,INFINITI QX50,INFINITI,2019,ESSENTIAL AWD,"36,488","19,249",Concord, CA,White,Gray,0,1,Personal,00:13:17,"2021,11,02"
17915,Ford F-150,Ford,2017,XLT SuperCrew 5.5' Box 4WD,"29,500","93,189",Mattoon, IL,Black,Gray,1,3,Personal,00:13:17,"2021,11,02"
17916,Nissan Altima,Nissan,2013,3.5 SL Sedan,"10,488","110,556",Pensacola, FL,White,Black,0,2,Fleet,00:13:19,"2021,11,02"
17917,Ford F-150,Ford,2019,XL SuperCrew 5.5' Box 4WD,"38,906","21,111",Birmingham, AL,Gray,Black,0,1,Personal,00:13:19,"2021,11,02"
17918,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"37,995","50,523",San Antonio, TX,Blue,Beige,0,1,Personal,00:13:19,"2021,11,02"
17919,Lexus ES,Lexus,2019,ES 350,"36,998","18,281",San Jose, CA,Red,Unknown,0,1,Personal,00:13:19,"2021,11,02"
17920,Chevrolet Cruze,Chevrolet,2017,LT with 1SD Sedan Automatic,"14,995","68,000",Moosic, PA,Blue,Black,0,1,Personal,00:13:19,"2021,11,02"
17921,Nissan Sentra,Nissan,2018,SV CVT,"15,650","68,919",Corona, CA,Silver,Black,0,1,Personal,00:13:19,"2021,11,02"
17922,Ford Fusion,Ford,2019,SEL FWD,"23,911","19,961",Folsom, CA,Gray,Black,0,1,Personal,00:13:19,"2021,11,02"
17923,Jeep Wrangler,Jeep,2019,Unlimited Rubicon,"45,980","64,041",Tyler, TX,Silver,Black,0,2,Fleet,00:13:19,"2021,11,02"
17924,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","40,431","26,384",Brooklyn Park, MN,Gray,Black,0,1,Personal,00:13:19,"2021,11,02"
17925,Ford F-150,Ford,2019,XL SuperCrew 5.5' Box 2WD,"31,625","87,575",Beaumont, TX,White,Black,0,1,Personal,00:13:19,"2021,11,02"
17926,Chevrolet Malibu,Chevrolet,2019,LT with 1LT,"20,390","48,998",Michigan Center, MI,White,Black,0,1,Personal,00:13:19,"2021,11,02"
17927,Toyota Highlander,Toyota,2019,XLE V6 FWD,"33,980","51,598",Killeen, TX,White,Unknown,0,1,Fleet,00:13:19,"2021,11,02"
17928,Honda Accord,Honda,2019,Sport 1.5T CVT,"24,990","40,425",Carson, CA,Silver,Black,0,1,Personal,00:13:20,"2021,11,02"
17929,Ford Edge,Ford,2018,SEL AWD,"20,990","70,626",Blue Mound, TX,Black,Black,0,4,Fleet,00:13:20,"2021,11,02"
17930,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"38,922","45,631",Tinley Park, IL,Red,Black,1,1,Personal,00:13:20,"2021,11,02"
17931,Toyota Tacoma,Toyota,2016,TRD Sport Double Cab 5' Bed V6 4WD Automatic,"37,995","57,950",Escondido, CA,Black,Unknown,0,3,Fleet,00:13:20,"2021,11,02"
17932,Ford F-150,Ford,2019,XL SuperCrew 5.5' Box 4WD,"42,991","24,814",New Bern, NC,Black,Black,0,1,Personal,00:13:20,"2021,11,02"
17933,Ford F-150,Ford,2019,XL SuperCrew 5.5' Box 2WD,"30,705","41,876",Bolivar, TN,Gray,Gray,0,1,Personal,00:13:20,"2021,11,02"
17934,Honda Civic,Honda,2019,EX Hatchback CVT,"23,435","50,638",San Antonio, TX,Black,Black,0,1,Personal,00:13:20,"2021,11,02"
17935,Toyota Corolla,Toyota,2020,LE CVT,"22,061","16,295",Lake City, FL,Silver,Gray,0,1,Personal,00:13:20,"2021,11,02"
17936,Toyota Tundra,Toyota,2016,1794 Edition CrewMax 5.5' Bed Flex Fuel 5.7L V8 4WD Auto,"36,991","104,408",Tyler, TX,Black,Unknown,0,3,Personal,00:13:20,"2021,11,02"
17937,Toyota Tacoma,Toyota,2020,SR Access Cab 6' Bed V6 4WD Automatic,"37,889","9,654",Modesto, CA,Silver,Gray,0,1,Personal,00:13:20,"2021,11,02"
17938,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 4MATIC Sedan,"35,299","22,115",Chicopee, MA,Gray,Unknown,0,1,Personal,00:13:20,"2021,11,02"
17939,Jeep Compass,Jeep,2019,Limited 4WD,"23,995","23,173",Sterling Heights, MI,Black,Black,0,1,Personal,00:13:20,"2021,11,02"
17940,Ford F-150,Ford,2007,STX Supercab 5.5' Box 2WD,"7,799","53,611",Houston, TX,White,Gray,1,1,Fleet,00:13:20,"2021,11,02"
17941,Dodge Charger,Dodge,2019,GT RWD,"30,999","32,002",Harlingen, TX,Gray,Black,0,1,Personal,00:13:20,"2021,11,02"
17942,Ford F-150,Ford,2014,XLT SuperCrew 5.5' Box 4WD,"20,845","119,253",Red Wing, MN,Gray,Gray,1,2,Personal,00:13:20,"2021,11,02"
17943,Ford F-150,Ford,2020,XLT SuperCrew 5.5' Box 2WD,"39,224","4,910",Humble, TX,Gray,Gray,0,1,Personal,00:13:20,"2021,11,02"
17944,Ford F-150,Ford,2018,XLT SuperCab 6.5' Box 4WD,"35,689","27,574",Cicero, NY,Black,Black,0,1,Personal,00:13:20,"2021,11,02"
17945,Jeep Cherokee,Jeep,2019,Limited 4WD,"29,995","33,211",Rockaway, NJ,Gray,Black,0,2,Personal,00:13:20,"2021,11,02"
17946,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 4MATIC Sedan,"29,500","33,790",Hartford, CT,Black,Beige,1,1,Personal,00:13:22,"2021,11,02"
17947,Ford F-150,Ford,2019,Platinum SuperCrew 5.5' Box 4WD,"54,300","47,724",Saint Augustine, FL,Blue,Black,0,1,Personal,00:13:22,"2021,11,02"
17948,Ram 1500,Ram,2020,"Big Horn Quad Cab 6'4"" Box 2WD","33,994","33,812",Lakeport, CA,White,Black,0,2,Personal,00:13:22,"2021,11,02"
17949,Ford Super Duty F-250,Ford,2020,Limited Crew Cab 6.75' Box 4WD,"82,995","25,612",San Antonio, TX,Black,Beige,0,1,Personal,00:13:22,"2021,11,02"
17950,Ford Explorer,Ford,2018,XLT 4WD,"35,941","35,726",Winchester, TN,White,Black,0,1,Fleet,00:13:22,"2021,11,02"
17951,Ford F-150,Ford,2019,XL SuperCrew 5.5' Box 4WD,"38,612","30,620",Gresham, OR,Silver,Gray,1,2,Personal,00:13:22,"2021,11,02"
17952,Nissan Altima,Nissan,2016,2.5 S,"14,500","71,809",Raleigh, NC,White,Black,0,2,Fleet,00:13:22,"2021,11,02"
17953,Ford Explorer,Ford,2018,XLT 4WD,"36,888","25,615",Winchester, VA,White,Black,0,1,Personal,00:13:22,"2021,11,02"
17954,Toyota Camry,Toyota,2018,XSE I4 Automatic,"27,986","32,764",Rocklin, CA,Blue,Black,0,1,Personal,00:13:22,"2021,11,02"
17955,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","37,960","49,501",Blair, NE,White,Black,0,1,Personal,00:13:22,"2021,11,02"
